,new_ent_rate3,new_ent_rate4,perm_ent4,ent_rate4,MASE > 1,MASE > 2
Q46,0.6925816430603546,0.5498513357427368,0.8341673503504254,2.3390233105603406,False,False
Q47,0.7980578406018304,0.7803925198304623,0.8885197658172129,2.253364778993922,False,False
Q48,0.8297422259953958,0.47038901221115437,0.9092739488703194,1.6486398297670375,False,False
Q49,0.9198353498778004,0.8261607215265415,0.8592082918048448,2.383221195162801,False,False
Q50,0.7498162135450228,0.7333225594150682,0.925241774863074,1.5223690128695562,False,False
Q51,0.8728639713360719,0.7315847959736776,0.8731038583829686,2.06876782820722,False,False
Q52,0.7654384820137429,0.850097961782925,0.8863381374787188,2.2866108756551085,False,False
Q53,0.7077891674757748,0.7697664780599677,0.8155913482522784,2.362681832964157,True,False
Q54,0.6883255443708338,0.7231600000226576,0.8619853963149101,2.6731115496930142,False,False
Q55,0.8651796268567606,0.847066863473037,0.9388490000848642,2.01164604845553,False,False
Q56,0.7683704590222936,0.6944398028830953,0.8979925162375392,2.233009609368008,False,False
Q57,0.6775624564893352,0.7574110356527863,0.7434604999018183,2.603420983917896,False,False
Q58,0.6821195285281301,0.5680307381131656,0.7930748450462376,2.159223165444992,False,False
Q59,0.5986117072439621,0.4678100407059037,0.8317685068692745,2.3447369204580832,False,False
Q60,0.6273154014685742,0.5059896264054505,0.8022840182643872,1.979972526524416,False,False
Q61,0.8862393021600188,0.8511752701328505,0.8032772204347649,3.4625612591035764,False,False
Q62,0.9166002481661721,0.8689316038478898,0.828468943263425,2.146199018966543,False,False
Q63,0.9830744466714098,0.9281199094251891,0.7961291769409435,2.1541986420669077,False,False
Q64,0.8323151885885789,0.8430601686856648,0.7954875795340571,3.778447690428907,False,False
Q65,0.9182861406548993,0.844124016610221,0.8196045963272407,1.292356857281296,False,False
Q66,0.637871045415215,0.5538083174654365,0.5764421569667662,2.522406946816215,False,False
Q67,0.5707261952498668,0.3174080742727888,0.5825121228271125,1.3511920160933113,False,False
Q68,0.8681430787886049,0.8289803996107452,0.7301239589506207,2.06374197369193,False,False
Q69,0.9318416372763547,0.9101454674780609,0.8196369357291104,2.576821739330416,False,False
Q70,0.1627160865992211,0.3666086243977542,0.3573777434154905,1.5145648240331335,False,False
Q71,0.8698935496938252,0.7415478085645114,0.7204420580790352,1.781600669927939,False,False
Q72,0.9161428099019614,0.8620309341377888,0.8586792236829589,2.1196388247907243,False,False
Q73,0.6715992353893254,0.3429890600198078,0.4734219116768738,1.085664109060639,False,False
Q74,0.5351883909134727,0.47009917178209315,0.4941211176267609,1.81139579861809,False,False
Q75,0.5872255765668019,0.2774686771624505,0.4688958386804909,0.83460218375261,False,False
Q76,0.6887101247496936,0.6286786019617838,0.5617564480460309,3.4837696513665253,False,False
Q77,0.3530147579876577,0.252966136135641,0.2189400942049388,1.5907039144940929,False,False
Q78,0.3530147579876577,0.252966136135641,0.2192577773689043,1.641290107130177,False,False
Q79,0.9552511270060765,0.9253443614756184,0.8666001568274311,3.7670459826935376,False,False
Q80,0.9866316382234657,0.9819310646972685,0.9375405533220356,3.5915742231069685,False,False
Q81,0.9350392920137136,0.8845839842032245,0.8230407445679352,3.719485001740162,False,False
Q82,0.8091940799402322,0.615643923082527,0.6732065801492378,1.9005130390708047,False,False
Q83,0.8800248985142224,0.8311807730067466,0.909707395930092,1.8325949117341551,False,False
Q84,0.7401343708972504,0.7811750573946803,0.7023351097358452,4.160636986527161,False,False
Q85,0.558582750058141,0.5243135525990265,0.5529493068066642,2.8141320987166214,False,False
Q86,0.8807811361493878,0.7852527764570153,0.6859588821581512,1.5061392719049227,False,False
Q87,0.48990770691792196,0.24511587953766095,0.3744943843803557,0.8343814991810934,False,False
Q88,0.8891329502024368,0.7429389386760977,0.8238182884878673,0.9461614940406,False,False
Q89,0.9101197181886397,0.8487973236467963,0.8192448383715316,1.498244038961771,False,False
Q90,0.8861320459858616,0.88245451352107,0.902826289575384,3.4168888299696043,False,False
Q91,0.7668072551975316,0.6828623323768048,0.6721893963895134,0.9842325244832648,False,False
Q92,0.2513640630678863,0.17440816406193235,0.35151684142836,0.4981946852646975,False,False
Q93,0.09148005921512342,0.09473313199137491,0.2236210109428504,0.2558643394610456,False,False
Q94,0.5081969704279816,0.4521935322245051,0.5106181951708054,2.2834165597927267,False,False
Q95,0.42375597584283525,0.29765624317823636,0.3360826316190061,1.5340658941227794,False,False
Q96,0.760122662276248,0.7242370353480572,0.6726295843054048,2.8321402629640717,False,False
Q97,0.33645118966372006,0.02549566520781281,0.1024041197301397,0.0551912576756885,False,False
Q98,0.8967076153676589,0.8182434122608276,0.7367956530757246,1.7397572260819594,False,False
Q99,0.9125795492625438,0.8602331076654625,0.7777306477351459,1.6250610292821537,False,False
Q100,0.9051689207132982,0.8912539752260921,0.8262300226810175,2.552468788410844,False,False
Q101,0.737971504461317,0.7693827796247051,0.656466156346248,1.8759614379595853,False,False
Q102,0.962723682790191,0.9277446120875219,0.9302509461900064,2.3194522749977127,True,False
Q103,0.7567116775725518,0.47974925766621074,0.7158615910778664,1.782846259723982,False,False
Q104,0.8145668858204644,0.8054659754596372,0.7631541683693552,4.1219175691051495,False,False
Q105,0.2989050317510329,0.2247892746206693,0.4585784005287961,0.8542455077178214,False,False
Q106,0.5391454609775215,0.5548621907347573,0.5542566320057399,2.821958080838066,False,False
Q107,0.7142547553340968,0.48978735412902774,0.576294531691327,1.5028531272415109,False,False
Q108,0.7321364467739073,0.3639358282298169,0.5428018771026094,1.3117866669496374,False,False
Q109,0.41932152072363704,0.4258615545892202,0.3746469291147954,3.200819357747561,False,False
Q110,0.8965616770768836,0.7199547538594171,0.7448906925012866,1.5377874868900652,False,False
Q111,0.8856116746787243,0.7817617382044464,0.8960452519132012,1.9017330765570009,False,False
Q112,0.7165243140821635,0.7188953059105035,0.6734599768343468,1.5308980827288414,False,False
Q113,0.7401661281506695,0.6887386410326173,0.6750447839974608,1.778343770821558,False,False
Q114,0.8641635431804444,0.7569515462441254,0.7115373362134781,2.037336523035048,False,False
Q115,0.8413042296638419,0.5552221765841,0.7040505978458436,1.7370516510495937,True,False
Q116,0.8770822804558676,0.8211972072766158,0.8739926676315329,2.318214900596356,False,False
Q117,0.8235124314741961,0.6390769858835748,0.9247628060504034,1.7937959301973432,True,False
Q118,0.7785530545476953,0.712071851412821,0.6964921950684787,1.4001739347360678,False,False
Q119,0.0952764462282794,0.09775597493615117,0.2221746389650641,0.3989933350747647,False,False
Q120,0.7686249462273704,0.5595904837341841,0.6622164674289873,1.599398870173382,True,False
Q121,0.7502914167764732,0.6524148479173634,0.6293250564703254,1.360673066099388,False,False
Q122,0.7974679241437448,0.7706844825924802,0.6404166295159506,1.103781065438941,False,False
Q123,0.20299771126407676,0.4932150178017454,0.2999622390375955,1.2968145016784869,False,False
Q124,0.7593758920220443,0.6560606277208425,0.6124959220699308,1.407578940221837,False,False
Q125,0.8439604286462927,0.7151571929083038,0.8483685375922232,1.64947317228381,False,False
Q126,0.9407556319455734,0.7600674450772009,0.8025979313251295,1.5673657819688387,False,False
Q127,0.044956349923710164,0.0464407125751979,0.1216704488703346,0.1365210220264205,False,False
Q128,0.6207920259271731,0.30581561677140323,0.5136567750673535,1.257106018046286,False,False
Q129,0.6207920259271731,0.30581561677140323,0.5136567750673535,1.257106018046286,False,False
Q130,0.9597873282090976,0.9284092524056788,0.7674801988774762,1.795704047667495,False,False
Q131,0.2936641404530187,0.48855926210753403,0.4893721420853148,1.7339092034039594,False,False
Q132,0.659665692600066,0.622403983012719,0.6821495216459466,2.0116412735646185,False,False
Q133,0.850246482614903,0.7887638523452694,0.6852043838058004,0.9196648826430752,False,False
Q134,0.9504819588377638,0.8003343291708556,0.7971105237954823,1.2725074493092925,False,False
Q135,0.6841013796970047,0.5198674872948346,0.8156833505143631,1.3804190993673469,False,False
Q136,0.883563597114618,0.7606914208472488,0.9425859492559616,1.5518432521198176,False,False
Q137,0.27360566578429457,0.179633698612187,0.3703317457533863,0.5075247681187047,False,False
Q138,0.367467375884174,0.17786653718396134,0.3351442589778857,0.7607115634049219,False,False
Q139,0.7034984949985688,0.5845130408903614,0.558578400528796,0.4438705253026851,False,False
Q140,0.4214735218996757,0.1642683639813757,0.2791986455410184,1.150100431258292,False,False
Q141,0.2603296647608596,0.29395875838567287,0.1316680317226542,1.2316082202282888,False,False
Q142,0.3818546277374036,0.18188517674748256,0.3392595994910103,1.157640031949435,False,False
Q143,0.898381257643116,0.8786504822040284,0.7981296749872707,3.7077220861830686,False,False
Q144,0.8734892948643698,0.8503676752561362,0.7970871626667732,3.4145948090852105,False,False
Q145,0.37217128351560796,0.39987939929127875,0.3594047648152703,2.0839279303093843,False,False
Q146,0.5153983913743864,0.5431509789156264,0.5472420927704804,2.3257318247317715,False,False
Q147,0.8772239679057616,0.820594167505848,0.8151225431711485,3.6926643554839127,False,False
Q148,0.7790555826128965,0.5335644151614336,0.7338676342549246,1.6137561139814809,True,False
Q149,0.8490886105473662,0.7719097407612469,0.8579125336556978,2.187021501845286,False,False
Q150,0.7729064335280262,0.7052824148905353,0.7351069496028295,1.9626767766282427,False,False
Q151,0.8392941754751349,0.37095238063916636,0.8916031039445605,1.8745192218270013,False,False
Q152,0.896301035837177,0.7503756461709983,0.7968803318170357,2.1558705925835104,True,False
Q153,0.9280488766329791,0.8392032873586959,0.8406538961491535,2.4365834833841777,False,False
Q154,0.8394529945775033,0.6557786154518201,0.842741788277852,2.0622366635736555,True,True
Q155,0.7072044701852944,0.4301647581349154,0.7992734897940532,1.9603339425749584,True,False
Q156,0.7699598727571751,0.3961010291402345,0.8363587065318829,1.3157185457271907,False,False
Q157,0.6855636640305487,0.7681942371800263,0.917755250085122,2.423884318067411,False,False
Q158,0.7208020848135244,0.42747402693182607,0.7381049941514025,0.8420972230077732,False,False
Q159,-0.0,-0.0,0.6644414963463386,1.2534725933294664,False,False
Q160,0.831456942829252,0.25598333236527576,0.8471571401441682,0.9997439045922416,False,False
Q161,-0.0,-0.0,0.0,-0.0,False,False
Q162,-0.0,-0.0,0.0,-0.0,False,False
Q163,0.7033025093487594,0.43055735038295895,0.6072928718073661,1.246176292095164,False,False
Q164,-0.0,-0.0,0.0,-0.0,False,False
Q165,-0.0,-0.0,0.0,-0.0,False,False
Q166,-0.0,-0.0,0.0,-0.0,False,False
Q167,-0.0,-0.0,0.0,-0.0,False,False
Q168,-0.0,-0.0,0.0,-0.0,False,False
Q169,0.06430176120075322,0.0658973124902352,0.152417215722545,0.1920771700772295,False,False
Q170,0.06430176120075322,0.0644839820096026,0.152417215722545,0.1880747930966671,False,False
Q171,0.05113053651606401,0.5475331474115972,0.1303074393894532,1.1058277814680342,False,False
Q172,-0.0,-0.0,0.0,-0.0,False,False
Q173,0.05113053651606401,0.0530583109702121,0.1303074393894532,0.1555268335103161,False,False
Q174,-0.0,-0.0,0.0,-0.0,False,False
Q175,-0.0,-0.0,0.0,-0.0,False,False
Q176,0.06430176120075322,0.0658973124902352,0.1691944689522013,0.1824094435267365,False,False
Q177,-0.0,-0.0,0.0,-0.0,False,False
Q178,-0.0,-0.0,0.0,-0.0,False,False
Q179,0.031539182450485405,0.03226221246631348,0.1315218764248585,0.0954239382246638,False,False
Q180,-0.0,-0.0,0.0,-0.0,False,False
Q181,0.05113053651606401,0.0530583109702121,0.1303074393894532,0.1555268335103161,False,False
Q182,-0.0,-0.0,0.0,-0.0,False,False
Q183,0.2091297877923172,0.40151943615173113,0.3226257563793762,0.883347364989865,False,False
Q184,-0.0,-0.0,0.0,-0.0,False,False
Q185,-0.0,-0.0,0.0,-0.0,False,False
Q186,-0.0,-0.0,0.0,-0.0,False,False
Q187,-0.0,-0.0,0.0,-0.0,False,False
Q188,0.03222866919911547,0.032984109373324154,0.0893476101257478,0.0975287230821645,False,False
Q189,0.06570560246470732,0.06737268876421805,0.152417215722545,0.1962496265445699,False,False
Q190,0.029635539636765452,0.03027284098974662,0.0893476101257478,0.0896168336184089,False,False
Q191,-0.0,-0.0,0.0,-0.0,False,False
Q192,-0.0,-0.0,0.0,-0.0,False,False
Q193,0.029635539636765452,0.5285316851398656,0.0893476101257478,1.072359338972598,False,False
Q194,-0.0,-0.0,0.0,-0.0,False,False
Q195,-0.0,-0.0,0.0,-0.0,False,False
Q196,-0.0,-0.0,0.0,-0.0,False,False
Q197,0.029635539636765452,0.03027284098974662,0.0893476101257478,0.0896168336184089,False,False
Q198,0.7944236668290209,0.6803955194683432,0.6942024389417852,1.7772347609985444,False,False
Q199,0.6744459879204246,0.6722417380882689,0.594505382611073,2.400743724107369,False,False
Q200,0.8452619460613442,0.8157183413791662,0.7508862214203572,2.5949013007167263,False,False
Q201,0.5986783978397157,0.591336960100251,0.6936756208108189,2.91997379314829,True,False
Q202,0.5186629073566905,0.6649010181468249,0.5640626726271567,3.266798262914276,False,False
Q203,0.9144029367286285,0.9010888744618413,0.8041563083178112,3.913157298882456,False,False
Q204,0.9596685849614836,0.8538612362553774,0.934379529169554,2.43280306928682,False,False
Q205,0.9915187167098907,0.9700802405185561,0.903902843477744,3.2254110517926287,False,False
Q206,0.015344368739309177,-0.0,0.0507007199545017,-0.0,False,False
Q207,0.9635256678127019,0.9474080579687525,0.9548803354659808,3.0679468558571443,False,False
Q208,0.8765750158852892,0.5845345795376686,0.8951889475244958,1.6163761613927004,False,False
Q209,0.864967409881835,0.8252123337785071,0.981768225430088,2.840403920260842,False,False
Q210,0.653118121975823,0.3056307310105585,0.8407339648947075,1.7230833150154217,False,False
Q211,0.7141512209720399,0.5870240486262495,0.9195533068648298,1.8010687398710052,False,False
Q212,0.6176827335222025,0.2752261623914147,0.5220429820663581,0.5874800518934389,True,True
Q213,0.6419881156120641,0.5601794847559867,0.7777676767384786,2.210121541172108,False,False
Q214,0.7802067557604545,0.743567604969614,0.9031376411770948,2.102111852063981,False,False
Q215,0.8912045280948704,0.661917388026378,0.7491240903947086,1.8870038108387184,False,False
Q216,0.023859886978506283,0.02407146694832465,0.0825559587621138,0.0695372191096198,False,False
Q217,0.859938308551311,0.8005867582641124,0.9646014464831342,2.6753712364659927,False,False
Q218,0.5854074500690905,0.45894945752874855,0.5419202669454288,1.6590981529964928,False,False
Q219,0.4928925860977483,0.506921730289862,0.5233322091526545,1.096319671491808,False,False
Q220,0.022749132034764377,0.02312214351684449,0.0730095190141755,0.0686606757937839,False,False
Q221,0.7941259425938871,0.7413603803641537,0.8690683367413699,3.185075858304394,False,False
Q222,0.757091705136589,0.7872744983757466,0.8488988913265718,2.801613373383604,True,True
Q223,0.9366167750105502,0.8778034814341111,0.8756077170272561,2.450999410281445,True,True
Q224,0.1513057405063543,0.14647075860682177,0.2662285074772528,0.3680868725449138,True,False
Q225,0.3628954668244669,0.2435186097353722,0.4008795590642012,1.0135778375111115,False,False
Q226,-0.0,-0.0,0.0,-0.0,False,False
Q227,0.1604382751298843,0.1553720184158593,0.2769755332414166,0.3890618159228634,False,False
Q228,0.6438461061911862,0.5722414519214216,0.741658387998585,2.188396042419217,False,False
Q229,0.07685082295905567,0.07712634409091189,0.1900545887669075,0.2126992747616271,False,False
Q230,-0.0,-0.0,0.0,-0.0,False,False
Q231,0.9178038286114752,0.8731810605198841,0.8703198485237538,2.246784645931706,False,False
Q232,0.5994826782166363,0.5870061474409577,0.7567500250713338,1.514423004265796,False,False
Q233,0.6817404196100891,0.5422744525885516,0.6260521235736471,1.787824629111655,False,False
Q234,0.9383599044875197,0.7761737473884088,0.9307600684808373,1.9724014226690048,False,False
Q235,0.8562990885181527,0.6046872696635378,0.7936422678523628,2.0992559677990856,False,False
Q236,0.7938121141580473,0.835926450009528,0.7325874288626817,2.5554230279825147,False,False
Q237,0.5166048240559384,0.5160463939884832,0.3542418102766652,0.92854991294713,False,False
Q238,0.5609050157652666,0.17719315315455889,0.3565941274032293,0.6828949764721655,False,False
Q239,0.7092572065879647,0.7564059748880624,0.7487138714833722,2.2736588658485792,False,False
Q240,0.8872672127480257,0.8650132663554662,0.8425363484114009,2.0064721966268784,True,False
Q241,0.7814565106505365,0.6970504703851512,0.8455079842641892,2.500463143550115,True,False
Q242,0.9078843446058531,0.8776848108630441,0.8785761833760305,2.55194900462606,False,False
Q243,0.939686127392832,0.8461044729849724,0.8526255488248178,1.5453028824059216,False,False
Q244,0.858775798169374,0.7979244527223492,0.7099995056687746,2.0676880108094755,True,False
Q245,0.8334464886361523,0.8496623044139464,0.8116229221412801,2.846381449320191,True,False
Q246,0.8469260539223706,0.7658380962188545,0.7796848349671038,1.93748398552618,True,True
Q247,0.05879939106063787,0.05995628015281683,0.2166174853569384,0.1699034009634005,True,False
Q248,0.5338729063341249,0.0001972716931282806,0.4608258310465901,6.9082276905277e-13,False,False
Q249,0.35652076774546126,0.13275592658032456,0.3190633476337392,1.250930059662316,False,False
Q250,0.8764017610499073,0.8524337791036773,0.8243134409931514,2.812759100568272,False,False
Q251,0.8189085928357557,0.7776405500603641,0.8982542534203484,2.328048694084749,False,False
Q252,0.9492941833326858,0.8805032337876392,0.9678914711528904,3.236580755562483,False,False
Q253,0.9649569420018711,0.9397408567377091,0.8736184544931596,4.005654202075745,False,False
Q254,0.3933102573725243,0.3584620034459033,0.4181892926431915,1.6822490355413322,False,False
Q255,0.9559941007720905,0.7989006977622091,0.8290756933890044,2.052630803264888,False,False
Q256,0.9873447650805439,0.9671899604280827,0.9223915315322002,2.854360491262589,False,False
Q257,0.9765665958216388,0.9503939218070905,0.923883731364207,2.939480024124224,False,False
Q258,0.6182936803250645,0.6490929093040135,0.5985938055533355,1.6671852185519698,False,False
Q259,0.2908520829410079,0.2907506088349585,0.4204383941636524,1.0737044141454395,False,False
Q260,-0.0,-0.0,0.0,-0.0,False,False
Q261,0.9134425204019817,0.8606979557367733,0.8860802487805828,2.0544704997796424,False,False
Q262,0.9372822384566619,0.8071761007767665,0.7923060269890845,1.8827020786172968,True,False
Q263,0.9025390307955085,0.728869733443049,0.8926590706160714,2.324027589533598,False,False
Q264,0.9065021584351479,0.8256628908829116,0.9053162968739212,2.11900023167408,False,False
Q265,0.38523021306481575,0.142147164894384,0.4471740959042762,0.5909207564143174,False,False
Q266,0.8443182147372975,0.4896217171792411,0.7162037099711823,1.236934797750729,True,False
Q267,0.8938897574848871,0.8081984689579575,0.8527543239325351,2.423526332026289,False,False
Q268,0.8927039834411812,0.8687700414019348,0.824058708706864,2.585759932718872,False,False
Q269,0.897107428418791,0.6596889327481616,0.8036251673508207,2.1392157723861867,False,False
Q270,0.5873620927865787,0.47286313358184123,0.6098106921652687,1.755547526370475,False,False
Q271,0.4227408192266372,0.4073363213175161,0.4930046684031484,1.41846437911773,False,False
Q272,0.7706919714935632,0.6324898772857971,0.7302892223263736,2.1493987712749485,False,False
Q273,0.7238145906983671,0.4109484749241128,0.7204111532367762,1.1919536600661305,False,False
Q274,0.8023507170359159,0.7358688108884719,0.7371135273940226,2.179662539117142,True,False
Q275,0.8548223804769159,0.7037376924363845,0.7372724663841316,2.139434464769581,False,False
Q276,0.9150190146710407,0.8960944601311438,0.8476969158235647,2.461610265482436,False,False
Q277,0.8668149458049174,0.8090017283918959,0.7026732837520573,1.8634604833289248,True,False
Q278,0.846091226029787,0.6478603876565079,0.7157585819286969,1.6525749517440205,False,False
Q279,0.6554837649113452,0.5819326712308456,0.5740004082867444,1.974285417775164,False,False
Q280,0.42450007336755974,0.5419404361228863,0.7025807811784539,1.6913860670625271,False,False
Q281,0.9433513382806251,0.8294024038582347,0.8786642141838032,2.5410655258618933,False,False
Q282,0.842764963886669,0.715950821041288,0.8382955513547832,2.5920827023819006,True,False
Q283,0.7980350884832839,0.7717816137949736,0.7319536330110559,2.5714325766905133,True,False
Q284,0.7881864325543999,0.6256082710568471,0.7068620166560983,1.414358662548408,False,False
Q285,0.9083632287581446,0.889839724880188,0.8095588364920894,2.6587117479204587,False,False
Q286,0.9078843446058531,0.8776848108630441,0.8652849946214992,2.2603131942481496,True,False
Q287,0.9370715543499716,0.8750104675264817,0.8950347167108934,2.613527631907672,False,False
Q288,0.7738267909962828,0.7435686419942329,0.7643534106934938,3.0829895867574177,False,False
Q289,0.5899556175215588,0.3318322068491405,0.722174285125974,1.6190786509646655,False,False
Q290,0.6644866510625548,0.4724893518938083,0.762167369689558,2.0281294585937317,False,False
Q291,0.8548748354350629,0.7218326021704928,0.8549317486190616,3.051315740544638,False,False
Q292,0.9785989383485669,0.9403068349397282,0.9042005429486464,2.875225570775166,True,False
Q293,0.8059657178838315,0.7589306334300043,0.8252338002975163,1.699651224567263,True,False
Q294,0.8398204127826924,0.745370442164853,0.791553822602558,1.7070878185992302,True,False
Q295,0.9513251945941361,0.9408900906663558,0.8477977508372645,1.6961542900772166,False,False
Q296,0.9774378274855812,0.9252018868915057,0.847388924904424,1.922533923042636,True,False
Q297,0.9912618554325238,0.9170787997839559,0.835698444066061,2.110528303381619,True,False
Q298,0.9219130450884947,0.9092812105517265,0.8847848431517342,3.793429992110564,False,False
Q299,0.9865143736988241,0.9703820170590294,0.8981719395790162,3.718438986348553,False,False
Q300,0.03937970526244961,0.035405661106001365,0.1011434287210304,0.0914614100073242,False,False
Q301,0.8295133047567795,0.7239489791900857,0.8312664388048963,2.4264859182639333,False,False
Q302,0.49347482093423267,0.16606049633714895,0.3602417339039644,0.5577161608927041,False,False
Q303,0.5442239288791209,0.4587700938018673,0.5120385969729415,1.6368454502184897,False,False
Q304,0.4561859373086229,0.19982278002959747,0.7851312210909619,1.1647837369411291,False,False
Q305,0.5260744052577888,0.04949151836920802,0.5907345325152044,0.3784068360657393,False,False
Q306,0.4609527958349093,0.1816162914465041,0.7939268063601882,2.0060706210166845,False,False
Q307,0.6499891479478269,0.20471143793496743,0.7454042541251357,1.3503185711416368,False,False
Q308,0.28640756461740036,0.038655049203477565,0.6068613204462657,0.723628958686542,False,False
Q309,-0.0,-0.0,0.6253947979281964,0.7179537734294615,False,False
Q310,0.3054674213102717,0.0504839265820043,0.6485085629771172,0.920842330156904,False,False
Q311,0.674936027696361,0.1890877344786715,0.6998361271713875,0.7068346415562444,False,False
Q312,-0.0,-0.0,0.4969341067941755,0.8771868655954839,False,False
Q313,-0.0,-0.0,0.6194264148545393,1.15022647118362,False,False
Q314,0.5705695345495717,0.0754059704035402,0.6511306887233658,0.4315740371134662,False,False
Q315,0.2588374222445826,0.02227236055942164,0.645895646313792,0.8016164144853595,False,False
Q316,-0.0,-0.0,0.5594416373322909,1.125574606795244,False,False
Q317,0.4832715779142917,0.31890365779201346,0.7234338105904506,1.1361767608204167,False,False
Q318,0.7451972890779095,0.6289207813992506,0.6868492541243139,2.320358605476557,True,False
Q319,0.6102468544150743,0.33464190350895007,0.8337163973180143,1.985810347958894,False,False
Q320,0.6825746513481615,0.26405010404032214,0.8350807364133886,1.6256373365687602,False,False
Q321,0.1831505773471739,0.48521322230223984,0.6851306614979017,1.1320036316972426,False,False
Q322,0.6794625574132206,0.2829018594838963,0.7515835986732988,1.1238986837103284,False,False
Q323,0.4425128225371474,0.232190865718315,0.6858376267180836,0.7752544775796703,False,False
Q324,0.5754415021306085,0.4952226468745877,0.739440047072614,1.5327312452322563,False,False
Q325,0.3750006706298639,-0.0,0.5878704331907674,0.5514541966715416,False,False
Q326,0.5981582775102745,0.0941986968853357,0.7446938103561155,1.1469451632454362,False,False
Q327,0.7083805635197109,0.6506503073474602,0.7973196967379795,2.579478933578366,False,False
Q328,0.6688430573595983,0.16394518369311079,0.7124359972139113,1.0749926986677758,False,False
Q329,0.909660466782251,0.8523813800460077,0.821585844263293,2.946149267650535,False,False
Q330,0.3750006706298639,-0.0,0.5651245925872664,0.3359971498739224,False,False
Q331,0.37495955557743865,0.29576220116876983,0.6552061949635184,1.325826439731231,False,False
Q332,0.7609084818904397,0.5211326261105232,0.865240692025016,3.268814443766669,False,False
